Unnamed: 0,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,MATCHkey,RT,correct,response,condition,TaskType,Association
254,4,1,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,563,1.0,j,pair,RG_incongruent,friendhappy
255,4,1,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,neutralyou,Yneutral_k,487,1.0,k,pair,RG_incongruent,neutralyou
381,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,727,0.0,g,pair,RG_congruent,happyyou
382,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,kite,,neutral,Yhappy_h,369,1.0,g,single,RG_congruent,neutral
383,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,trapeze,,you,Yhappy_h,406,1.0,h,single,RG_congruent,you
384,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,kite,square,neutralfriend,Yhappy_h,454,1.0,g,pair,RG_congruent,neutralfriend
385,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,622,1.0,h,single,RG_congruent,happy
386,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,trapeze,,you,Yhappy_h,737,0.0,g,single,RG_congruent,you
387,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,582,1.0,h,pair,RG_congruent,youhappy
388,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,402,1.0,h,single,RG_congruent,happy
389,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,kite,square,neutralfriend,Yhappy_h,451,1.0,g,pair,RG_congruent,neutralfriend
390,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,square,kite,friendneutral,Yhappy_h,474,0.0,h,pair,RG_congruent,friendneutral
391,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,kite,,neutral,Yhappy_h,560,1.0,g,single,RG_congruent,neutral
392,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,kite,,neutral,Yhappy_h,413,1.0,g,single,RG_congruent,neutral
393,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,655,1.0,h,single,RG_congruent,happy
394,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,square,kite,friendneutral,Yhappy_h,478,1.0,g,pair,RG_congruent,friendneutral
395,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,kite,,neutral,Yhappy_h,590,1.0,g,single,RG_congruent,neutral
396,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,trapeze,,you,Yhappy_h,375,1.0,h,single,RG_congruent,you
397,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,451,1.0,g,single,RG_congruent,friend
398,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,550,1.0,g,single,RG_congruent,friend
399,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,488,0.0,g,pair,RG_congruent,happyyou
400,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,trapeze,,you,Yhappy_h,438,1.0,h,single,RG_congruent,you
401,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,trapeze,,you,Yhappy_h,369,1.0,h,single,RG_congruent,you
402,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,400,0.0,h,single,RG_congruent,friend
403,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,kite,,neutral,Yhappy_h,534,1.0,g,single,RG_congruent,neutral
404,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,275,1.0,g,single,RG_congruent,friend
405,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,kite,,neutral,Yhappy_h,546,1.0,g,single,RG_congruent,neutral
406,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,square,kite,friendneutral,Yhappy_h,374,1.0,g,pair,RG_congruent,friendneutral
407,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,356,1.0,h,single,RG_congruent,happy
408,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,366,0.0,g,single,RG_congruent,happy
409,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,363,1.0,h,pair,RG_congruent,happyyou
410,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,486,1.0,g,single,RG_congruent,friend
411,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,337,1.0,g,single,RG_congruent,friend
412,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,651,0.0,g,pair,RG_congruent,happyyou
413,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,trapeze,,you,Yhappy_h,514,1.0,h,single,RG_congruent,you
414,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,kite,,neutral,Yhappy_h,335,1.0,g,single,RG_congruent,neutral
415,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,437,0.0,g,pair,RG_congruent,youhappy
416,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,397,0.0,h,single,RG_congruent,friend
417,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,kite,square,neutralfriend,Yhappy_h,511,1.0,g,pair,RG_congruent,neutralfriend
418,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,square,kite,friendneutral,Yhappy_h,455,1.0,g,pair,RG_congruent,friendneutral
419,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,square,kite,friendneutral,Yhappy_h,428,1.0,g,pair,RG_congruent,friendneutral
420,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,407,0.0,g,single,RG_congruent,happy
421,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,642,1.0,h,single,RG_congruent,happy
422,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,501,1.0,h,pair,RG_congruent,youhappy
423,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,390,1.0,h,single,RG_congruent,happy
424,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,kite,,neutral,Yhappy_h,595,1.0,g,single,RG_congruent,neutral
425,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,485,1.0,h,pair,RG_congruent,youhappy
426,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,kite,,neutral,Yhappy_h,445,0.0,h,single,RG_congruent,neutral
427,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,510,0.0,g,single,RG_congruent,happy
428,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,kite,,neutral,Yhappy_h,528,1.0,g,single,RG_congruent,neutral
429,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,trapeze,,you,Yhappy_h,331,1.0,h,single,RG_congruent,you
430,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,883,1.0,h,pair,RG_congruent,happyyou
431,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,trapeze,,you,Yhappy_h,395,0.0,g,single,RG_congruent,you
432,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,kite,square,neutralfriend,Yhappy_h,703,1.0,g,pair,RG_congruent,neutralfriend
433,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,685,0.0,h,single,RG_congruent,friend
434,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,596,0.0,g,single,RG_congruent,happy
435,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,trapeze,,you,Yhappy_h,509,1.0,h,single,RG_congruent,you
436,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,463,1.0,g,single,RG_congruent,friend
437,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,trapeze,,you,Yhappy_h,370,0.0,g,single,RG_congruent,you
438,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,760,1.0,h,pair,RG_congruent,youhappy
439,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,479,1.0,g,single,RG_congruent,friend
440,4,1,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,kite,square,neutralfriend,Yhappy_h,660,1.0,g,pair,RG_congruent,neutralfriend
441,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,square,,friend,Yhappy_h,1651,0.0,timeout,single,RG_congruent,friend
442,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,trapeze,,you,Yhappy_h,1650,0.0,timeout,single,RG_congruent,you
443,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,trapeze,,you,Yhappy_h,518,1.0,h,single,RG_congruent,you
444,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,trapeze,,you,Yhappy_h,420,1.0,h,single,RG_congruent,you
445,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,kite,square,neutralfriend,Yhappy_h,407,1.0,g,pair,RG_congruent,neutralfriend
446,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,kite,,neutral,Yhappy_h,421,1.0,g,single,RG_congruent,neutral
447,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,square,,friend,Yhappy_h,388,1.0,g,single,RG_congruent,friend
448,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,439,0.0,g,pair,RG_congruent,happyyou
449,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,kite,,neutral,Yhappy_h,419,0.0,h,single,RG_congruent,neutral
450,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,pentagon,,happy,Yhappy_h,356,1.0,h,single,RG_congruent,happy
451,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,square,,friend,Yhappy_h,405,1.0,g,single,RG_congruent,friend
452,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,472,1.0,h,pair,RG_congruent,happyyou
453,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,trapeze,,you,Yhappy_h,584,0.0,g,single,RG_congruent,you
454,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,pentagon,,happy,Yhappy_h,484,1.0,h,single,RG_congruent,happy
455,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,trapeze,,you,Yhappy_h,474,1.0,h,single,RG_congruent,you
456,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,trapeze,,you,Yhappy_h,361,1.0,h,single,RG_congruent,you
457,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,491,1.0,h,pair,RG_congruent,youhappy
458,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,trapeze,,you,Yhappy_h,387,1.0,h,single,RG_congruent,you
459,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,kite,square,neutralfriend,Yhappy_h,485,1.0,g,pair,RG_congruent,neutralfriend
460,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,kite,,neutral,Yhappy_h,456,1.0,g,single,RG_congruent,neutral
461,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,square,kite,friendneutral,Yhappy_h,364,1.0,g,pair,RG_congruent,friendneutral
462,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,kite,,neutral,Yhappy_h,427,1.0,g,single,RG_congruent,neutral
463,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,trapeze,,you,Yhappy_h,488,1.0,h,single,RG_congruent,you
464,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,pentagon,,happy,Yhappy_h,1075,1.0,h,single,RG_congruent,happy
465,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,pentagon,,happy,Yhappy_h,566,0.0,g,single,RG_congruent,happy
466,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,kite,square,neutralfriend,Yhappy_h,548,1.0,g,pair,RG_congruent,neutralfriend
467,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,square,kite,friendneutral,Yhappy_h,456,1.0,g,pair,RG_congruent,friendneutral
468,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,pentagon,,happy,Yhappy_h,719,1.0,h,single,RG_congruent,happy
469,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,square,kite,friendneutral,Yhappy_h,540,1.0,g,pair,RG_congruent,friendneutral
470,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,pentagon,,happy,Yhappy_h,609,1.0,h,single,RG_congruent,happy
471,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,trapeze,,you,Yhappy_h,577,0.0,g,single,RG_congruent,you
472,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,kite,,neutral,Yhappy_h,608,1.0,g,single,RG_congruent,neutral
473,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,square,,friend,Yhappy_h,432,0.0,h,single,RG_congruent,friend
474,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,kite,,neutral,Yhappy_h,532,1.0,g,single,RG_congruent,neutral
475,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,501,1.0,h,pair,RG_congruent,happyyou
476,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,pentagon,,happy,Yhappy_h,454,1.0,h,single,RG_congruent,happy
477,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,kite,,neutral,Yhappy_h,558,1.0,g,single,RG_congruent,neutral
478,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,pentagon,,happy,Yhappy_h,631,0.0,g,single,RG_congruent,happy
479,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,square,kite,friendneutral,Yhappy_h,547,1.0,g,pair,RG_congruent,friendneutral
480,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,481,1.0,h,pair,RG_congruent,happyyou
481,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,square,,friend,Yhappy_h,452,1.0,g,single,RG_congruent,friend
482,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,489,1.0,h,pair,RG_congruent,happyyou
483,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,square,,friend,Yhappy_h,395,1.0,g,single,RG_congruent,friend
484,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,609,1.0,h,pair,RG_congruent,youhappy
485,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,612,1.0,h,pair,RG_congruent,youhappy
486,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,kite,,neutral,Yhappy_h,485,1.0,g,single,RG_congruent,neutral
487,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,square,,friend,Yhappy_h,412,0.0,h,single,RG_congruent,friend
488,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,square,,friend,Yhappy_h,684,1.0,g,single,RG_congruent,friend
489,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,448,1.0,h,pair,RG_congruent,youhappy
490,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,square,kite,friendneutral,Yhappy_h,552,1.0,g,pair,RG_congruent,friendneutral
491,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,youhappy,Yhappy_h,479,1.0,h,pair,RG_congruent,youhappy
492,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,kite,,neutral,Yhappy_h,465,1.0,g,single,RG_congruent,neutral
493,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,kite,square,neutralfriend,Yhappy_h,334,0.0,h,pair,RG_congruent,neutralfriend
494,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,kite,,neutral,Yhappy_h,447,1.0,g,single,RG_congruent,neutral
495,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400; -400,kite,square,neutralfriend,Yhappy_h,401,1.0,g,pair,RG_congruent,neutralfriend
496,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,pentagon,,happy,Yhappy_h,425,1.0,h,single,RG_congruent,happy
497,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,square,,friend,Yhappy_h,472,1.0,g,single,RG_congruent,friend
498,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,pentagon,,happy,Yhappy_h,483,1.0,h,single,RG_congruent,happy
499,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,400,trapeze,,you,Yhappy_h,379,0.0,g,single,RG_congruent,you
500,4,1,19,female,College or Technical school,right-handed,RG2_YH,2.0,-400,square,,friend,Yhappy_h,595,1.0,g,single,RG_congruent,friend
501,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,400,trapeze,,you,Yhappy_h,1066,1.0,h,single,RG_congruent,you
502,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,-400,kite,,neutral,Yhappy_h,448,1.0,g,single,RG_congruent,neutral
503,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,400; -400,pentagon,trapeze,happyyou,Yhappy_h,442,0.0,g,pair,RG_congruent,happyyou
504,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,400,pentagon,,happy,Yhappy_h,387,1.0,h,single,RG_congruent,happy
505,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,-400,pentagon,,happy,Yhappy_h,417,1.0,h,single,RG_congruent,happy
506,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,-400,trapeze,,you,Yhappy_h,357,0.0,g,single,RG_congruent,you
507,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,400; -400,square,kite,friendneutral,Yhappy_h,498,1.0,g,pair,RG_congruent,friendneutral
508,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,-400,square,,friend,Yhappy_h,307,0.0,h,single,RG_congruent,friend
509,4,1,19,female,College or Technical school,right-handed,RG2_YH,3.0,400,kite,,neutral,Yhappy_h,415,0.0,h,single,RG_congruent,neutral
